"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT05","WT08","WT09"
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-03",,,,,"0.02","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-10",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-09-30",,,,,"0.10",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-23",,,,,"0.16",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-10-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-06",,,,,"0.06",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-07",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-16",,,,,"0.13",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-17",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-18",,,,,"0.38",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-19",,,,,"0.17",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-29",,,,,"0.04",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-11-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-02",,,,,"0.02",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-03",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-07",,,,,"0.13",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-08",,,,,"0.11",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-09",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-12",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-13",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-16",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-17",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-18",,,,,"0.27",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-19",,,,,"0.26",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-20",,,,,"0.26",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-21",,,,,"0.55",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-28",,,,,"0.10",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-29",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-30",,,,,"0.16",,,,,,,,,,,,,,,,,,
"US1CASC0075","SAN JOSE 3.5 ENE, CA US","2023-12-31",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-01",,,,,"2.01",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-03",,,,,"0.06",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-04",,,,,"0.11",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-05",,,,,"0.81",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-06",,,,,"0.34",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-08",,,,,"0.99",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-09",,,,,"1.37",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-10",,,,,"1.00",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-11",,,,,"0.10",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-12",,,,,"0.17",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-14",,,,,"0.42",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-15",,,,,"1.18",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-16",,,,,"1.34",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-17",,,,,"0.22",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-19",,,,,"0.24",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-30",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-01-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-04",,,,,"0.02",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-05",,,,,"0.56",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-06",,,,,"0.05",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-12",,,,,"0.03",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-15",,,,,"0.07",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-24",,,,,"0.63",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-25",,,,,"0.48",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-27",,,,,"0.52",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-02-28",,,,,"0.63",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-01",,,,,"0.76",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-05",,,,,"0.50",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-06",,,,,"0.11",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-07",,,,,"0.09",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-08",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-09",,,,,"0.11",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-10",,,,,"2.70",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-16",,"    6","1.47",,,,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-19",,,,,"0.28",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-20",,,,,"0.04",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-21",,,,,"0.06",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-22",,,,,"0.95",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-23",,,,,"0.29",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-24",,,,,"0.05",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-29",,,,,"0.94",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-30",,,,,"0.37",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-03-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-03",,,,,"0.02",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-08",,,,,"0.01",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-18",,,,,"0.00",,,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
"US1CASC0070","GILROY 3.8 NNE, CA US","2023-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,
